fragment_smiles,total_count,molecule_count,rank,total_fraction,molecule_fraction
*N1CC(=O)Nc2ccc(Br)cc21,1,1,11872,4.008739051131467e-06,4.008739051131467e-06
*c1ncc([C@@H]2NC(N)=Nc3nc4ccccc4n32)s1,1,1,11873,4.008739051131467e-06,4.008739051131467e-06
*CCN1C(=O)C(=O)c2cc(Cl)cc(Cl)c21,1,1,11874,4.008739051131467e-06,4.008739051131467e-06
*n1c(/N=C/c2ccc(O)c(O)c2)[nH+]c2ccccc21,1,1,11875,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1COCC[C@H]1O,1,1,11876,4.008739051131467e-06,4.008739051131467e-06
*/N=C\C(Cl)=C/c1ccccc1,1,1,11877,4.008739051131467e-06,4.008739051131467e-06
*c1cc(Cl)cc2nonc12,1,1,11878,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CCCC/C1=N\NC(N)=O,1,1,11879,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](O)CC#CC,1,1,11880,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)S/C(=C/c2ccc([N+](=O)[O-])cc2)C1=O,1,1,11881,4.008739051131467e-06,4.008739051131467e-06
*[C@H](C#N)/C(=N\S(=O)(=O)c1cccs1)c1ccccc1,1,1,11882,4.008739051131467e-06,4.008739051131467e-06
*c1nnc([C@H]2CSc3ccccc32)o1,1,1,11883,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/C=N/NC(=O)/C=C\C(=O)[O-])cc1,1,1,11884,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1OC(=O)[C@@H](C2=[NH+]CCCCN2)C1=O,1,1,11885,4.008739051131467e-06,4.008739051131467e-06
*c1nnc[n-]1,1,1,11886,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1Nc2scc[n+]2[C@H]1Br,1,1,11887,4.008739051131467e-06,4.008739051131467e-06
*[C@]1(O)CC(/C=C\c2cccs2)=NO1,1,1,11888,4.008739051131467e-06,4.008739051131467e-06
*CC(=O)N/N=C1/C(=O)N(CCC)c2ccccc21,1,1,11889,4.008739051131467e-06,4.008739051131467e-06
*c1ncn2ccnc(Cl)c12,1,1,11890,4.008739051131467e-06,4.008739051131467e-06
*c1ccc([C@H]2C3=C(Nc4[nH]c(N)nc(=O)c42)c2ccccc2C3=O)cc1,1,1,11891,4.008739051131467e-06,4.008739051131467e-06
*C1(O)CCN(CN2C(=O)C(=O)c3ccccc32)CC1,1,1,11892,4.008739051131467e-06,4.008739051131467e-06
*[C@H](CCC=C)CCC(F)(F)F,1,1,11893,4.008739051131467e-06,4.008739051131467e-06
*CCC(=O)N/N=C/c1cccnc1,1,1,11894,4.008739051131467e-06,4.008739051131467e-06
*[C@H]([NH3+])C=C(C)C,1,1,11895,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1COc2c(O)cccc2C1,1,1,11896,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1C[NH2+]CC[C@@]12CCS(=O)(=O)C2,1,1,11897,4.008739051131467e-06,4.008739051131467e-06
*[C@@](O)(CC)[C@](C)(CC)C[NH3+],1,1,11898,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](C)[C@@H]([NH3+])C(=O)[O-],1,1,11899,4.008739051131467e-06,4.008739051131467e-06
*N1CCC2=C3C(=O)N=CN=C3S[C@@H]2C1,1,1,11900,4.008739051131467e-06,4.008739051131467e-06
*C(=O)C[S@](=O)c1ccc(F)cc1,1,1,11901,4.008739051131467e-06,4.008739051131467e-06
*n1cnc2c(c1=O)CCCC2,1,1,11902,4.008739051131467e-06,4.008739051131467e-06
*CC(=O)N/N=C/c1cccc(F)c1,1,1,11903,4.008739051131467e-06,4.008739051131467e-06
*CC(=O)NNC(=O)C=C(C1CC1)C1CC1,1,1,11904,4.008739051131467e-06,4.008739051131467e-06
*[NH2+][C@H]1CCOc2ccc(Br)cc21,1,1,11905,4.008739051131467e-06,4.008739051131467e-06
*[C@](C)(C[NH3+])CCC,1,1,11906,4.008739051131467e-06,4.008739051131467e-06
*c1cccc(/C=N/NC(=O)C2=NN=C(c3ccc(Br)s3)C2)c1,1,1,11907,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](C)[C@@H](O)[C@@H](C)C(C)=O,1,1,11908,4.008739051131467e-06,4.008739051131467e-06
*[C@H](CO)C[C@@H]1CSc2ccccc21,1,1,11909,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CN(S(=O)(=O)N2CCOCC2)CCO1,1,1,11910,4.008739051131467e-06,4.008739051131467e-06
*c1nc2c([nH]1)CC[NH2+][C@H]2C(=O)[O-],1,1,11911,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(O)c2ccccc12,1,1,11912,4.008739051131467e-06,4.008739051131467e-06
*N1CCc2[nH]c[nH+]c2[C@@H]1c1cccc(O)c1,1,1,11913,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2c[nH]c3ccccc23)[NH2+]1,1,1,11914,4.008739051131467e-06,4.008739051131467e-06
*C(=O)NNS(=O)(=O)c1ccccc1F,1,1,11915,4.008739051131467e-06,4.008739051131467e-06
*n1c(=O)[nH]c([O-])c([C@H]2[NH2+]CCc3c2[nH]c2ccccc32)c1=O,1,1,11916,4.008739051131467e-06,4.008739051131467e-06
*c1csc(/C(C#N)=C/c2ccc[nH]2)n1,1,1,11917,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)[C@@H](/C=N/NC(N)=O)C(=O)NC1=S,1,1,11918,4.008739051131467e-06,4.008739051131467e-06
*C(=O)NNc1ncnc2ccsc12,1,1,11919,4.008739051131467e-06,4.008739051131467e-06
*c1ccc([N+](=O)[O-])c2ccccc12,1,1,11920,4.008739051131467e-06,4.008739051131467e-06
*NC(=S)c1ccccc1N,1,1,11921,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](C)[C@H]([NH3+])C(C)C,1,1,11922,4.008739051131467e-06,4.008739051131467e-06
*C[NH+]1CCNC(=O)CC1,1,1,11923,4.008739051131467e-06,4.008739051131467e-06
*N1CCc2[nH]c[nH+]c2[C@@H]1c1ccc(Cl)nc1,1,1,11924,4.008739051131467e-06,4.008739051131467e-06
*c1nc2ccsc2c(=O)s1,1,1,11925,4.008739051131467e-06,4.008739051131467e-06
*[C@H](CCCC)C[C@H]1OCCc2ccccc21,1,1,11926,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)/C(=C\[C@@H]2C=c3cc4c(cc3=[NH+]C2=O)OCCO4)SC1=S,1,1,11927,4.008739051131467e-06,4.008739051131467e-06
*c1cc([C@@H]2CC(=O)Oc3c2c(=O)oc2ccccc32)ccc1O,1,1,11928,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CC(c2cccs2)=NN1S(=O)(=O)c1ccccc1,1,1,11929,4.008739051131467e-06,4.008739051131467e-06
*C(=O)CCC(=O)N/N=C/c1cccc(Cl)c1Cl,1,1,11930,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/C=C/C([O-])=C2/COC(=O)C2=O)cc1,1,1,11931,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/C=C2/C(=N)N3N=C(c4cccnc4)SC3=NC2=O)cc1Cl,1,1,11932,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(S(=O)(=O)/N=C(\[O-])[C@H]2SCCc3ccccc32)c(F)c1,1,1,11933,4.008739051131467e-06,4.008739051131467e-06
*N1N=C(c2ccc(Cl)cc2)/C(=N/Nc2ccccc2F)C1=N,1,1,11934,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CC(=O)N/C(=N\N=C(\C)c2ccccc2)S1,1,1,11935,4.008739051131467e-06,4.008739051131467e-06
*N1C[C@H]2C[C@@H]1C[NH2+]2,1,1,11936,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1C[NH2+]CC[C@]12CCSC2,1,1,11937,4.008739051131467e-06,4.008739051131467e-06
*[C@H](C)C[C@@H](C)O,1,1,11938,4.008739051131467e-06,4.008739051131467e-06
*C(=O)N=[S@@](C)(=O)c1ccc(Cl)cc1,1,1,11939,4.008739051131467e-06,4.008739051131467e-06
*c1cc(/C=C/c2cc(=O)c3ccccc3[nH]2)c(O)c([N+](=O)[O-])c1,1,1,11940,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CC(=O)NC2=NC(SC)=NC(=O)[C@@H]21,1,1,11941,4.008739051131467e-06,4.008739051131467e-06
*[C@@]12CCCC[C@]13NCC(=O)CN3c1ccccc12,1,1,11942,4.008739051131467e-06,4.008739051131467e-06
*C(=O)C(=C)c1ccccc1,1,1,11943,4.008739051131467e-06,4.008739051131467e-06
*OC1c2ccccc2-c2ccccc21,1,1,11944,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/C=N/[C@H](C#N)C(=N)C#N)cc1,1,1,11945,4.008739051131467e-06,4.008739051131467e-06
*C(=O)C[C@H](C)[NH3+],1,1,11946,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1C[NH2+]CC[C@]12CCC[C@H](C1CC1)C2,1,1,11947,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)S[C@H]([C@@H]2SC(=O)NC2=O)C1=O,1,1,11948,4.008739051131467e-06,4.008739051131467e-06
*N1CNC(=S)NC1,1,1,11949,4.008739051131467e-06,4.008739051131467e-06
*N1CCc2cc3ccccc3nc21,1,1,11950,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/C=C2\N=C(c3ccccc3[N+](=O)[O-])OC2=O)o1,1,1,11951,4.008739051131467e-06,4.008739051131467e-06
*c1n[nH]c(N/N=C\C(C)=C\c2ccccc2)nc1=O,1,1,11952,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](C)C(=O)N/N=C/c1ccc(Cl)cc1Cl,1,1,11953,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/C=C2/C(=N)N3N=C(CC)SC3=NC2=O)o1,1,1,11954,4.008739051131467e-06,4.008739051131467e-06
*CC1=Cc2ccccc2S1(=O)=O,1,1,11955,4.008739051131467e-06,4.008739051131467e-06
*N1NC(=O)/C(=C\c2cc(Br)ccc2O)C1=O,1,1,11956,4.008739051131467e-06,4.008739051131467e-06
*N[C@@H]1CCOc2c1ccc(Cl)c2Cl,1,1,11957,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](O)C(C)(C)C,1,1,11958,4.008739051131467e-06,4.008739051131467e-06
*C(=O)NNCCO,1,1,11959,4.008739051131467e-06,4.008739051131467e-06
*CN1C(=O)c2cccc3cccc1c23,1,1,11960,4.008739051131467e-06,4.008739051131467e-06
*CC[C@@H](O)[C@](C)(CC)C[NH3+],1,1,11961,4.008739051131467e-06,4.008739051131467e-06
*NC(=N)O,1,1,11962,4.008739051131467e-06,4.008739051131467e-06
*C(=O)NNC(=O)C[S@@](=O)C/C=C/c1ccccc1,1,1,11963,4.008739051131467e-06,4.008739051131467e-06
*n1ccc2nc([O-])c(C#N)cc2c1=O,1,1,11964,4.008739051131467e-06,4.008739051131467e-06
*C(=O)/C(C#N)=C(\[O-])C1=Cc2cc(Cl)ccc2OC1,1,1,11965,4.008739051131467e-06,4.008739051131467e-06
*c1n[nH]c(/N=C(\[O-])[C@H]2COc3ccccc3C2)n1,1,1,11966,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(O)c(/C(C)=C2/C(=O)NC(=O)N=C2[O-])c1,1,1,11967,4.008739051131467e-06,4.008739051131467e-06
*C(=O)N/N=C(/C)c1cccnc1,1,1,11968,4.008739051131467e-06,4.008739051131467e-06
*C/C(=C/c1cccc(F)c1)CC,1,1,11969,4.008739051131467e-06,4.008739051131467e-06
*C(=O)C[C@H](C)/C([O-])=N/S(=O)(=O)N1CCCC1,1,1,11970,4.008739051131467e-06,4.008739051131467e-06
*[C@H](C)C(=O)N/N=C/[C@@H]1CC=CCC1,1,1,11971,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)/C(=C/c2ccc(Cl)cc2)S/C1=N\c1ccncc1Cl,1,1,11972,4.008739051131467e-06,4.008739051131467e-06
*NC(=S)N/N=C1\CCCCc2ccccc21,1,1,11973,4.008739051131467e-06,4.008739051131467e-06
*c1n[nH]c(N/N=C/c2ccccc2Cl)n1,1,1,11974,4.008739051131467e-06,4.008739051131467e-06
*C[C@](C)(CC)[C@H](C)CC,1,1,11975,4.008739051131467e-06,4.008739051131467e-06
*c1cccc2cc(O)ccc12,1,1,11976,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(Cl)cc1/C=C/C=N\c1ccc(S(N)(=O)=O)cc1,1,1,11977,4.008739051131467e-06,4.008739051131467e-06
*N1CCN(C2=C(n3nnc4ccccc43)C(=O)c3ccccc3C2=O)CC1,1,1,11978,4.008739051131467e-06,4.008739051131467e-06
*CC[C@H](C)S(=O)(=O)[O-],1,1,11979,4.008739051131467e-06,4.008739051131467e-06
*C/[NH+]=C(\N)N[C@H]1CCOc2ccccc21,1,1,11980,4.008739051131467e-06,4.008739051131467e-06
*N(CN1CCSC1=S)[C@@H]1CCc2ccccc21,1,1,11981,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/C=C2/C(=N)N3N=C(CC)SC3=NC2=O)cc1,1,1,11982,4.008739051131467e-06,4.008739051131467e-06
*N1CCCCCCCC1,1,1,11983,4.008739051131467e-06,4.008739051131467e-06
*c1cccc(C2=Nc3nnnn3[C@H](c3c(Cl)cccc3Cl)C2)c1,1,1,11984,4.008739051131467e-06,4.008739051131467e-06
*c1cc(Br)cc(/C=C/CO)c1O,1,1,11985,4.008739051131467e-06,4.008739051131467e-06
*C(=O)N/N=C\c1cc(O)ccc1[N+](=O)[O-],1,1,11986,4.008739051131467e-06,4.008739051131467e-06
*c1nc([O-])c2cc(Br)ccc2n1,1,1,11987,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,1,1,11988,4.008739051131467e-06,4.008739051131467e-06
*N/C(N)=N\c1ccc2c(c1)CCC2,1,1,11989,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](C(=O)NNC(=O)C(C)(C)C)[C@H](C)CC,1,1,11990,4.008739051131467e-06,4.008739051131467e-06
*c1ccccc1/C([O-])=N/S(=O)(=O)CC=C,1,1,11991,4.008739051131467e-06,4.008739051131467e-06
*/C=C\c1ccc(F)cc1,1,1,11992,4.008739051131467e-06,4.008739051131467e-06
*c1ccc2nc(Cl)sc2c1,1,1,11993,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(S(=O)(=O)/N=C2\NC(=O)/C(=C/c3cc([N+](=O)[O-])ccc3[O-])S2)cc1,1,1,11994,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(N(/N=C\c2ccccn2)C(=O)[O-])cc1,1,1,11995,4.008739051131467e-06,4.008739051131467e-06
*OS(=O)(=O)CS(C)(=O)=O,1,1,11996,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CCCN(C2=NC(=O)/C(=C/c3ccc(O)cc3)S2)C1,1,1,11997,4.008739051131467e-06,4.008739051131467e-06
*N1CCCC[C@@H]1/C(N)=N/O,1,1,11998,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1C2=C(N=C3SCC(=O)N31)C(=C1SCCS1)CCC2,1,1,11999,4.008739051131467e-06,4.008739051131467e-06
*c1nc2c([nH]1)-c1ccsc1CC2,1,1,12000,4.008739051131467e-06,4.008739051131467e-06
*c1nnn[nH]1,1,1,12001,4.008739051131467e-06,4.008739051131467e-06
*c1cc(/C(C)=N/NC(=O)C2=NN=C(c3ccc(Br)s3)C2)ccc1O,1,1,12002,4.008739051131467e-06,4.008739051131467e-06
*N/C(C)=[NH+]/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,1,12003,4.008739051131467e-06,4.008739051131467e-06
*C[C@@H](O)CCCCCC,1,1,12004,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](C)C[C@@H](C)[S@@](=O)c1cccc(F)c1,1,1,12005,4.008739051131467e-06,4.008739051131467e-06
*S(=O)(=O)c1cc(F)ccc1Br,1,1,12006,4.008739051131467e-06,4.008739051131467e-06
*C(=O)/C(C#N)=C\c1ccc(C#N)cc1F,1,1,12007,4.008739051131467e-06,4.008739051131467e-06
*c1nc(N)[nH]c(=O)c1[N+](=O)[O-],1,1,12008,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1NN[C@H]([C@@H]2C=C(c3ccccc3)N=N2)N1N,1,1,12009,4.008739051131467e-06,4.008739051131467e-06
*c1nc2n(n1)[C@@H](c1ccccc1)C=C(c1cccs1)N2,1,1,12010,4.008739051131467e-06,4.008739051131467e-06
*N1CCC2=C3C(=O)N=C(NN)[NH+]=C3S[C@@H]2C1,1,1,12011,4.008739051131467e-06,4.008739051131467e-06
*c1[nH]c2ccccc2c1[C@@]1(O)C(=O)N(C/C=C/c2ccccc2)c2ccccc21,1,1,12012,4.008739051131467e-06,4.008739051131467e-06
*n1cnc2ccc(I)cc2c1=O,1,1,12013,4.008739051131467e-06,4.008739051131467e-06
*[NH2+][C@@H]1CSc2ccccc21,1,1,12014,4.008739051131467e-06,4.008739051131467e-06
*C(=O)N/N=C(\C)CCCCC,1,1,12015,4.008739051131467e-06,4.008739051131467e-06
*c1ccc2c(c1)[C@H]([NH3+])[C@H](S(=O)(=O)CC(C)C)CC2,1,1,12016,4.008739051131467e-06,4.008739051131467e-06
*CS(=O)(=O)c1nc2ccc(N)cc2o1,1,1,12017,4.008739051131467e-06,4.008739051131467e-06
*c1ccc2c(c1)[C@@](N)(c1nccs1)CC2,1,1,12018,4.008739051131467e-06,4.008739051131467e-06
*c1ccn2ccnc2c1F,1,1,12019,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)[C@@H]2C3c4ccccc4C(/C=N/O)(c4ccccc43)[C@H]2C1=O,1,1,12020,4.008739051131467e-06,4.008739051131467e-06
*N1CCn2cccc2[C@H]1c1ccc(F)cc1,1,1,12021,4.008739051131467e-06,4.008739051131467e-06
*C(=O)N/N=C(\C)C1CC1,1,1,12022,4.008739051131467e-06,4.008739051131467e-06
*C1([NH3+])CCOCC1,1,1,12023,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)/C(=C/c2cc(Cl)c(O)c(Cl)c2)S/C1=N\CC,1,1,12024,4.008739051131467e-06,4.008739051131467e-06
*CC1=C[C@H]([NH3+])CC1,1,1,12025,4.008739051131467e-06,4.008739051131467e-06
*CC1=C(c2ccc(Cl)cc2)CSC1=N,1,1,12026,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1C(=O)C(C(C)=O)=C(O)[C@]2(O)C(=O)c3c(cc4cccc(O)c4c3O)C[C@@H]12,1,1,12027,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1C[C@@H]2C[C@@H]3[C@H]4[NH+]=c5ccccc5=C4CCN3C[C@H]2C[C@H]1O,1,1,12028,4.008739051131467e-06,4.008739051131467e-06
*C[C@](C)(O)[C@@]1(C#N)CCCc2ccccc21,1,1,12029,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/N=C2\N=C([O-])S\C2=C/c2cccnc2)cc1,1,1,12030,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CCCC[C@H]1/C([O-])=N/S(=O)(=O)c1ccc(Cl)s1,1,1,12031,4.008739051131467e-06,4.008739051131467e-06
*[C@H](C)[C@H]([NH3+])CC,1,1,12032,4.008739051131467e-06,4.008739051131467e-06
*CC[C@@H](O)[C@H]1CCc2cccnc21,1,1,12033,4.008739051131467e-06,4.008739051131467e-06
*N1N=C(C(C)(C)C)CC1=O,1,1,12034,4.008739051131467e-06,4.008739051131467e-06
*NC1=C[C@@H]2N=CC=C2C=C1,1,1,12035,4.008739051131467e-06,4.008739051131467e-06
*c1cc(Br)ncc1F,1,1,12036,4.008739051131467e-06,4.008739051131467e-06
*CC(=O)N/N=C(\C)c1cccnc1,1,1,12037,4.008739051131467e-06,4.008739051131467e-06
*NC1=CC(=O)OC1,1,1,12038,4.008739051131467e-06,4.008739051131467e-06
*C(=O)[C@@H](C)CC#N,1,1,12039,4.008739051131467e-06,4.008739051131467e-06
*[N-]/C(=N\S(=O)(=O)c1ccccc1)C(F)(F)F,1,1,12040,4.008739051131467e-06,4.008739051131467e-06
*[NH+]1CCC2(CC1)C[C@@]1(CO2)NC(=O)c2cc(Cl)ccc2N1,1,1,12041,4.008739051131467e-06,4.008739051131467e-06
*C1CC(=O)CC(=O)C1,1,1,12042,4.008739051131467e-06,4.008739051131467e-06
*S/C(=C\c1ccc([N+](=O)[O-])cc1)C(=O)[O-],1,1,12043,4.008739051131467e-06,4.008739051131467e-06
*CC(=O)N/N=C\c1c(O)ccc2ccccc12,1,1,12044,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)N/C(=C/c2ccco2)C1=O,1,1,12045,4.008739051131467e-06,4.008739051131467e-06
*N/C=C1\N=C(c2ccc(Br)cc2)OC1=O,1,1,12046,4.008739051131467e-06,4.008739051131467e-06
*c1cc(F)c(F)c(O)c1F,1,1,12047,4.008739051131467e-06,4.008739051131467e-06
*[NH+]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,1,1,12048,4.008739051131467e-06,4.008739051131467e-06
*C[S@@](=O)c1ccccc1N,1,1,12049,4.008739051131467e-06,4.008739051131467e-06
*SS(C)(=O)=O,1,1,12050,4.008739051131467e-06,4.008739051131467e-06
*c1ccc2ccc3cccc4ccc1c2c34,1,1,12051,4.008739051131467e-06,4.008739051131467e-06
*[C@@]1(C#N)CCCCC1=O,1,1,12052,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1CC(C2CCCCC2)=NO1,1,1,12053,4.008739051131467e-06,4.008739051131467e-06
*c1cccc(/C=C2/CCn3c2nc2cc(Cl)ccc2c3=O)c1,1,1,12054,4.008739051131467e-06,4.008739051131467e-06
*C(=O)N/N=C/c1ccc(F)cc1Cl,1,1,12055,4.008739051131467e-06,4.008739051131467e-06
*CC/C([O-])=N/S(=O)(=O)c1cc(Cl)ccc1Cl,1,1,12056,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(F)cc1[O-],1,1,12057,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)C[C@]2(CSc3[nH]c(=O)sc3[C@H]2c2ccccc2O)C1=O,1,1,12058,4.008739051131467e-06,4.008739051131467e-06
*C(=O)CCC1=NC(=O)C2=C3CCC[C@H]3SC2=N1,1,1,12059,4.008739051131467e-06,4.008739051131467e-06
*c1cc(=O)oc2cccc(O)c12,1,1,12060,4.008739051131467e-06,4.008739051131467e-06
*C(=O)CN1C(=O)c2cccnc2Oc2ccc(Cl)cc21,1,1,12061,4.008739051131467e-06,4.008739051131467e-06
*C/C([O-])=N/S(=O)(=O)c1cc(Cl)sc1Cl,1,1,12062,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1NC(=O)c2c(sc3c2CCC3)N1,1,1,12063,4.008739051131467e-06,4.008739051131467e-06
*c1sc(S(=O)(=O)CCC)nc1S(=O)(=O)c1ccc(Cl)cc1,1,1,12064,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(C2=Nc3ncnn3[C@H](c3c(Cl)cccc3Cl)C2)cc1,1,1,12065,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(N/N=C(\C(C)=O)N2CCOCC2)cc1,1,1,12066,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CC(=O)C2=C(C1)Nc1ncnn1[C@@H]2c1cccc(Br)c1,1,1,12067,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)CS(=O)(=O)[C@@]12CCS(=O)(=O)C2,1,1,12068,4.008739051131467e-06,4.008739051131467e-06
*C(=O)C(=O)N/N=C/c1ccc(O)cc1O,1,1,12069,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/C=C2\SC(N3CCOCC3)=NC2=O)o1,1,1,12070,4.008739051131467e-06,4.008739051131467e-06
*[NH+]1CCCC[C@H](N)C1,1,1,12071,4.008739051131467e-06,4.008739051131467e-06
*c1cc(Cl)cnc1N(C)/N=C/c1ccccc1Cl,1,1,12072,4.008739051131467e-06,4.008739051131467e-06
*c1ccc2nc(O)c(O)nc2c1,1,1,12073,4.008739051131467e-06,4.008739051131467e-06
*N1COc2ccc3c(c2C1)O/C(=C\c1c(F)cccc1Cl)C3=O,1,1,12074,4.008739051131467e-06,4.008739051131467e-06
*c1cc2c(cc1Cl)[C@@H]([NH2+]C)C(=O)N2,1,1,12075,4.008739051131467e-06,4.008739051131467e-06
*c1nn2cc(Br)cnc2c1Br,1,1,12076,4.008739051131467e-06,4.008739051131467e-06
*N1CCC[C@H](Cl)C1,1,1,12077,4.008739051131467e-06,4.008739051131467e-06
*C(=O)N/N=C(\CC)c1cc(O)ccc1O,1,1,12078,4.008739051131467e-06,4.008739051131467e-06
*c1csc2c1NC(=O)C[C@H]2c1ccccc1,1,1,12079,4.008739051131467e-06,4.008739051131467e-06
*C(=O)C(=O)N/N=C/c1ccccc1Cl,1,1,12080,4.008739051131467e-06,4.008739051131467e-06
*[n+]1cnc2[nH]ncc2c1N,1,1,12081,4.008739051131467e-06,4.008739051131467e-06
*c1ccc2nc([S-])c(=S)[nH]c2c1,1,1,12082,4.008739051131467e-06,4.008739051131467e-06
*C[C@](O)(CC)C(C)C,1,1,12083,4.008739051131467e-06,4.008739051131467e-06
*C[C@H]1C(=O)N(CC)c2ccccc21,1,1,12084,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/C=[NH+]/[C@@H]2CCS(=O)(=O)C2)o1,1,1,12085,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1C[C@H](O)C(=O)NC1=O,1,1,12086,4.008739051131467e-06,4.008739051131467e-06
*c1cncc(/C(N)=[NH+]\NC(=S)N2CCCC2)n1,1,1,12087,4.008739051131467e-06,4.008739051131467e-06
*C/C(=C/c1ccc2ncccc2c1)C(C)C,1,1,12088,4.008739051131467e-06,4.008739051131467e-06
*[C@@](C)(CC)[C@@H](N)CC#CC,1,1,12089,4.008739051131467e-06,4.008739051131467e-06
*CCC/C([O-])=N/S(=O)(=O)c1ccc(F)cc1,1,1,12090,4.008739051131467e-06,4.008739051131467e-06
*C(=O)CI,1,1,12091,4.008739051131467e-06,4.008739051131467e-06
*c1ccc([C@H]2C(C#N)=C(N)Oc3cc4c(cc32)OCO4)cc1,1,1,12092,4.008739051131467e-06,4.008739051131467e-06
*OS(=O)(=O)c1cc2c3c(cccc3c1)C(=O)NC2=O,1,1,12093,4.008739051131467e-06,4.008739051131467e-06
*N1CCc2[nH]c[nH+]c2[C@H]1c1ccc(Cl)nc1,1,1,12094,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](CCC)[C@@](C)(O)C(=O)[O-],1,1,12095,4.008739051131467e-06,4.008739051131467e-06
*n1cc(I)c(N)nc1=O,1,1,12096,4.008739051131467e-06,4.008739051131467e-06
*[C@H](C)[S@@](=O)CC,1,1,12097,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)[C@@H]2C3c4ccccc4C(C#N)(c4ccccc43)[C@H]2C1=O,1,1,12098,4.008739051131467e-06,4.008739051131467e-06
*C(=O)C1=C(N)N2CCN=C2N2N=Cc3ccccc3[C@H]12,1,1,12099,4.008739051131467e-06,4.008739051131467e-06
*c1csc(/C(C#N)=C\c2ccc(Cl)cc2)n1,1,1,12100,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(O)c(Br)n1,1,1,12101,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)C[C@@H]2Sc3ccccc3N=C21,1,1,12102,4.008739051131467e-06,4.008739051131467e-06
*C(=O)/C=C(/CC)c1cccc(Cl)c1,1,1,12103,4.008739051131467e-06,4.008739051131467e-06
